vehicle_id,lat,lon,direction,timestamp,stop_sequence,trip_id,route_id,agency
y1796,42.36369,-71.10074,1,2026-03-31 15:16:17,1,73604081,1,MBTA
y1777,42.36679,-71.10589,0,2026-03-31 15:16:12,19,73604109,1,MBTA
y1770,42.35743,-71.09266,0,2026-03-31 15:16:11,15,73601860,1,MBTA
y1760,42.347755,-71.088199,1,2026-03-31 15:16:15,12,73602172,1,MBTA
y1747,42.37312,-71.1177,1,2026-03-31 15:14:15,1,73602177,1,MBTA
y1743,42.34606,-71.08713,0,2026-03-31 15:16:11,13,73601849,1,MBTA
y1730,42.32981,-71.08344,0,2026-03-31 15:16:11,1,73601862,1,MBTA
y1914,42.284072,-71.063784,1,2026-03-31 15:15:57,1,73601387,23,MBTA
y1902,42.32473,-71.08293,1,2026-03-31 15:16:11,23,73601380,23,MBTA
y1893,42.330623,-71.088517,0,2026-03-31 15:16:14,4,73604288,23,MBTA
y1891,42.30792,-71.08284,0,2026-03-31 15:16:11,16,73602597,23,MBTA
y1843,42.329437,-71.083419,0,2026-03-31 15:16:12,6,73604238,23,MBTA
y1838,42.284992,-71.064556,0,2026-03-31 15:16:11,29,73602591,23,MBTA
y1833,42.34301,-71.06243,0,2026-03-31 15:16:11,1,73604250,23,MBTA
y1830,42.303706,-71.078767,1,2026-03-31 15:16:11,11,73601386,23,MBTA
y1825,42.33709,-71.08821,0,2026-03-31 15:16:11,1,73604229,23,MBTA
y1813,42.28407,-71.06479,0,2026-03-31 15:16:12,29,73603702,23,MBTA
y1802,42.32466,-71.08289,1,2026-03-31 15:16:12,23,73601383,23,MBTA
y1794,42.335932,-71.089608,0,2026-03-31 15:16:12,1,73604237,23,MBTA
y1793,42.29577,-71.07218,0,2026-03-31 15:16:11,23,73602599,23,MBTA
y1786,42.28461,-71.06409,1,2026-03-31 15:16:12,1,73601385,23,MBTA
y1755,42.31123,-71.08312,0,2026-03-31 15:16:11,15,73602598,23,MBTA
y1746,42.291013,-71.071654,1,2026-03-31 15:16:12,5,73601382,23,MBTA
y1271,42.326079,-71.08344,0,2026-03-31 15:16:17,7,73766549,28,MBTA
y1269,42.334295,-71.089801,1,2026-03-31 15:16:12,37,73766546,28,MBTA
y1265,42.316162,-71.083015,1,2026-03-31 15:16:15,24,73766493,28,MBTA
y1263,42.306373,-71.08458,0,2026-03-31 15:16:14,21,73766456,28,MBTA
y1253,42.303589,-71.084699,1,2026-03-31 15:15:38,1,73766452,28,MBTA
y1251,42.270251,-71.093751,0,2026-03-31 15:16:17,32,73766455,28,MBTA
y1224,42.26708,-71.0919,1,2026-03-31 15:15:33,1,73766453,28,MBTA
y1217,42.273972,-71.093434,1,2026-03-31 15:16:12,5,73766457,28,MBTA
y1210,42.291463,-71.088858,1,2026-03-31 15:16:10,13,73766476,28,MBTA
y1209,42.267226,-71.091617,1,2026-03-31 15:16:00,1,73766450,28,MBTA
y1207,42.31075,-71.0833,0,2026-03-31 15:16:11,15,73766608,28,MBTA
y1201,42.328919,-71.084845,1,2026-03-31 15:15:45,32,73766533,28,MBTA
y1610,42.285284,-71.15638,0,2026-03-31 15:16:13,37,74213843_2,37,MBTA
y1262,42.335102,-71.102769,0,2026-03-31 15:16:12,10,73767315,39,MBTA
y1261,42.32366,-71.11227,0,2026-03-31 15:16:12,16,73767314,39,MBTA
y1260,42.341134,-71.087055,0,2026-03-31 15:16:16,5,73767318,39,MBTA
y1258,42.34761,-71.07445,0,2026-03-31 15:16:12,1,73767320,39,MBTA
y1257,42.34095,-71.08755,1,2026-03-31 15:16:12,21,73767399,39,MBTA
y1254,42.29972,-71.114325,1,2026-03-31 15:16:07,1,73767345,39,MBTA
y1252,42.319007,-71.111943,1,2026-03-31 15:16:15,8,73767359,39,MBTA
y1250,42.29951,-71.1145,1,2026-03-31 15:16:11,1,73767322,39,MBTA
y1219,42.34763,-71.07418,0,2026-03-31 15:16:05,1,73767317,39,MBTA
y1215,42.32172,-71.11211,0,2026-03-31 15:16:12,11,73767374,39,MBTA
y3292,42.351406,-71.118221,0,2026-03-31 15:16:15,7,73584601,57,MBTA
y3288,42.34906005859375,-71.09577941894531,0,2026-03-31 15:16:13,1,73584606,57,MBTA
y3284,42.351139068603516,-71.11627197265625,1,2026-03-31 15:16:08,30,73584535,57,MBTA
y3256,42.3491,-71.1575,0,2026-03-31 15:16:11,19,73584603,57,MBTA
y3253,42.3529052734375,-71.13138580322266,1,2026-03-31 15:16:12,26,73584546,57,MBTA
y3223,42.3637580871582,-71.18592834472656,1,2026-03-31 15:16:13,1,73584548,57,MBTA
y3222,42.348976,-71.095611,0,2026-03-31 15:16:15,1,73584605,57,MBTA
y3218,42.35346603393555,-71.13805389404297,0,2026-03-31 15:16:17,12,73584604,57,MBTA
y3203,42.34896469116211,-71.16067504882812,1,2026-03-31 15:16:17,15,73584547,57,MBTA
y3200,42.36389,-71.18508,1,2026-03-31 15:16:11,1,73584776,57,MBTA
y3285,42.331262,-71.091309,1,2026-03-31 15:16:12,33,73583995,66,MBTA
y3281,42.373081,-71.121188,1,2026-03-31 15:16:16,2,73583997,66,MBTA
y3278,42.3773,-71.12004,1,2026-03-31 15:16:11,1,73583996,66,MBTA
y3271,42.344154357910156,-71.1246566772461,1,2026-03-31 15:16:15,10,73583774,66,MBTA
y3270,42.330078125,-71.08712005615234,1,2026-03-31 15:16:17,27,73583776,66,MBTA
y3269,42.35215759277344,-71.1318359375,0,2026-03-31 15:16:16,22,73583871,66,MBTA
y3264,42.352291,-71.131945,1,2026-03-31 15:16:12,15,73583988,66,MBTA
y3258,42.331573,-71.095075,0,2026-03-31 15:16:14,6,73583875,66,MBTA
y3257,42.329429626464844,-71.08386993408203,0,2026-03-31 15:16:13,1,73583877,66,MBTA
y3252,42.376583099365234,-71.1220932006836,1,2026-03-31 15:16:17,1,73584001,66,MBTA
y3251,42.364537,-71.127935,1,2026-03-31 15:16:11,5,73583990,66,MBTA
y3243,42.33338165283203,-71.11881256103516,1,2026-03-31 15:16:08,23,73583998,66,MBTA
y3232,42.35339,-71.13439,0,2026-03-31 15:16:11,23,73583873,66,MBTA
y3219,42.335824,-71.120328,0,2026-03-31 15:16:15,15,73583874,66,MBTA
y3217,42.333636,-71.105602,1,2026-03-31 15:16:11,27,73583992,66,MBTA
y3205,42.350624084472656,-71.13119506835938,1,2026-03-31 15:16:09,7,73584738,66,MBTA
y1924,42.33031,-71.08752,1,2026-03-31 15:16:11,27,73603240,66,MBTA
y3152,42.373908,-71.058523,1,2026-03-31 15:16:16,22,73901930,111,MBTA
y3148,42.400293,-71.033166,1,2026-03-31 15:16:12,14,73901853,111,MBTA
y3130,42.365023,-71.058829,1,2026-03-31 15:16:12,23,73901735,111,MBTA
y3128,42.412151,-71.031389,0,2026-03-31 15:16:07,23,73901712,111,MBTA
y2089,42.38766,-71.07332,0,2026-03-31 15:16:11,1,73901933,111,MBTA
y2082,42.385223,-71.047284,0,2026-03-31 15:16:13,3,73901754,111,MBTA
y2074,42.394762,-71.033274,0,2026-03-31 15:16:14,9,73901804,111,MBTA
y2061,42.40477,-71.03553,1,2026-03-31 15:16:11,10,73901969,111,MBTA
y2058,42.40535,-71.03004,0,2026-03-31 15:16:12,18,73901816,111,MBTA
y2032,42.36257,-71.05731,0,2026-03-31 15:16:11,1,73901737,111,MBTA
y2028,42.395301,-71.033019,0,2026-03-31 15:16:13,9,73901740,111,MBTA
y2016,42.36505,-71.05832,0,2026-03-31 15:16:12,3,73901736,111,MBTA
y2014,42.402715,-71.0362,0,2026-03-31 15:16:17,15,73901892,111,MBTA
y2012,42.36181,-71.05777,0,2026-03-31 15:16:11,1,73901842,111,MBTA
y1998,42.414825,-71.033847,1,2026-03-31 15:16:15,1,73901777,111,MBTA
y1927,42.384311,-71.075222,0,2026-03-31 15:16:12,1,73901751,111,MBTA
y2053,42.354256,-71.13594,0,2026-03-31 15:16:12,17,73870779,64,MBTA
y1993,42.3571,-71.1529,1,2026-03-31 15:16:11,5,73870780,64,MBTA
y1979,42.36261,-71.08551,0,2026-03-31 15:16:11,1,73870811,64,MBTA
y0783,42.299731,-71.062278,0,2026-03-31 15:14:35,1,74122219,201,MBTA
y1707,42.272047,-71.131787,0,2026-03-31 15:16:14,18,74213561,50,MBTA
y1690,42.294541,-71.119441,1,2026-03-31 15:16:18,26,74213400,50,MBTA
y1687,42.32911,-71.08398,0,2026-03-31 15:16:11,1,74213193,42,MBTA
y1683,42.32874,-71.08557,1,2026-03-31 15:16:12,20,74213300,42,MBTA
y1668,42.30535,-71.10855,1,2026-03-31 15:16:12,4,74213200,42,MBTA
y3149,42.373321,-71.081502,1,2026-03-31 15:16:17,34,73870323,87,MBTA
y3145,42.381555,-71.100311,0,2026-03-31 15:16:13,7,73870262,87,MBTA
y3139,42.396518,-71.121914,0,2026-03-31 15:16:18,19,73870239,87,MBTA
y3131,42.397688,-71.123457,1,2026-03-31 15:16:17,16,73870200,87,MBTA
y2043,42.368729,-71.094794,0,2026-03-31 15:16:11,4,73869043,85,MBTA
y3147,42.364067,-71.103047,0,2026-03-31 15:16:16,2,73869709,70,MBTA
y3142,42.362956,-71.159015,1,2026-03-31 15:15:58,33,73869596,70,MBTA
y2097,42.36144,-71.1001,0,2026-03-31 15:16:12,1,73869686,70,MBTA
y2095,42.37458,-71.235566,1,2026-03-31 15:16:17,11,73869547,70,MBTA
y2063,42.364938,-71.105471,1,2026-03-31 15:16:19,37,73869573,70,MBTA
y2029,42.377112,-71.230933,0,2026-03-31 15:16:16,39,73869542,70,MBTA
y2003,42.364372,-71.172545,0,2026-03-31 15:16:14,21,73869543,70,MBTA
y1965,42.38142,-71.26204,1,2026-03-31 15:16:12,1,73869540,70,MBTA
y1951,42.363195,-71.131326,0,2026-03-31 15:16:13,11,73869654,70,MBTA
y1928,42.376595,-71.234782,0,2026-03-31 15:16:19,40,73869558,70,MBTA
y1875,42.33486,-71.07488,0,2026-03-31 15:17:18,7,73601858,1,MBTA
y1864,42.350857,-71.089418,1,2026-03-31 15:17:22,11,73602176,1,MBTA
y1813,42.283916,-71.063743,0,2026-03-31 15:17:22,1,73604029,1,MBTA
y1811,42.333701,-71.073489,1,2026-03-31 15:17:21,19,73604084,1,MBTA
y1807,42.32988,-71.08372,0,2026-03-31 15:17:13,1,73604022,1,MBTA
y1796,42.365402,-71.103772,1,2026-03-31 15:17:21,1,73604081,1,MBTA
y1777,42.36921,-71.110286,0,2026-03-31 15:17:25,20,73604109,1,MBTA
y1770,42.358684,-71.093382,0,2026-03-31 15:17:20,15,73601860,1,MBTA
y1760,42.34761,-71.08791,1,2026-03-31 15:17:13,12,73602172,1,MBTA
y1747,42.37312,-71.1177,1,2026-03-31 15:16:36,1,73602177,1,MBTA
y1743,42.346887,-71.087518,0,2026-03-31 15:17:16,13,73601849,1,MBTA
y1730,42.3311,-71.0827,0,2026-03-31 15:17:16,2,73601862,1,MBTA
y1914,42.284,-71.06375,1,2026-03-31 15:17:18,1,73601387,23,MBTA
y1902,42.3257,-71.08345,1,2026-03-31 15:17:14,23,73601380,23,MBTA
y1893,42.329839,-71.086776,0,2026-03-31 15:17:21,5,73604288,23,MBTA
y1891,42.305813,-71.080686,0,2026-03-31 15:17:22,18,73602597,23,MBTA
y1843,42.32966,-71.08418,0,2026-03-31 15:17:20,6,73604238,23,MBTA
y1838,42.283666,-71.063954,0,2026-03-31 15:17:21,29,73602591,23,MBTA
y1833,42.337955,-71.067319,0,2026-03-31 15:17:23,1,73604250,23,MBTA
y1830,42.304641,-71.079611,1,2026-03-31 15:17:25,12,73601386,23,MBTA
y1825,42.3365,-71.08892,0,2026-03-31 15:17:13,1,73604229,23,MBTA
y1802,42.32546,-71.08315,1,2026-03-31 15:17:13,23,73601383,23,MBTA
y1794,42.334759,-71.089754,0,2026-03-31 15:17:21,2,73604237,23,MBTA
y1793,42.29534,-71.07214,0,2026-03-31 15:17:17,23,73602599,23,MBTA
y1786,42.284848,-71.064509,1,2026-03-31 15:17:14,2,73601385,23,MBTA
y1755,42.311216,-71.083116,0,2026-03-31 15:17:20,15,73602598,23,MBTA
y1746,42.293023,-71.071842,1,2026-03-31 15:17:22,6,73601382,23,MBTA
y1271,42.32423,-71.08292,0,2026-03-31 15:17:13,8,73766549,28,MBTA
y1269,42.33436,-71.08973,1,2026-03-31 15:17:13,37,73766546,28,MBTA
y1265,42.318063,-71.081991,1,2026-03-31 15:17:15,25,73766493,28,MBTA
y1263,42.305541,-71.084706,0,2026-03-31 15:17:20,22,73766456,28,MBTA
y1253,42.303198,-71.085315,1,2026-03-31 15:17:07,1,73766452,28,MBTA
y1251,42.26883,-71.09384,0,2026-03-31 15:17:19,33,73766455,28,MBTA
y1224,42.267097,-71.091676,1,2026-03-31 15:17:05,1,73766453,28,MBTA
y1217,42.2773,-71.093292,1,2026-03-31 15:17:17,6,73766457,28,MBTA
y1210,42.294028,-71.088028,1,2026-03-31 15:17:12,14,73766476,28,MBTA
y1209,42.267226,-71.091617,1,2026-03-31 15:16:00,1,73766450,28,MBTA
y1207,42.310814,-71.083232,0,2026-03-31 15:17:15,15,73766608,28,MBTA
y1201,42.329273,-71.085463,1,2026-03-31 15:17:19,32,73766533,28,MBTA
y1610,42.283669,-71.157021,0,2026-03-31 15:17:19,37,74213843_2,37,MBTA
y1262,42.333686,-71.105979,0,2026-03-31 15:17:22,11,73767315,39,MBTA
y1261,42.321759,-71.112092,0,2026-03-31 15:17:23,18,73767314,39,MBTA
y1260,42.340364,-71.088869,0,2026-03-31 15:17:10,6,73767318,39,MBTA
y1258,42.34761,-71.07445,0,2026-03-31 15:16:35,1,73767320,39,MBTA
y1257,42.341493,-71.086636,1,2026-03-31 15:17:19,21,73767399,39,MBTA
y1254,42.301336,-71.114497,1,2026-03-31 15:17:20,2,73767345,39,MBTA
y1252,42.319332,-71.111801,1,2026-03-31 15:17:20,8,73767359,39,MBTA
y1250,42.29952,-71.11449,1,2026-03-31 15:17:14,1,73767322,39,MBTA
y1219,42.34764,-71.0742,0,2026-03-31 15:17:13,1,73767317,39,MBTA
y1215,42.31984,-71.11171,0,2026-03-31 15:17:13,11,73767374,39,MBTA
y3292,42.351545,-71.119054,0,2026-03-31 15:17:20,7,73584601,57,MBTA
y3288,42.34906005859375,-71.09577941894531,0,2026-03-31 15:17:13,1,73584606,57,MBTA
y3284,42.350653,-71.111898,1,2026-03-31 15:17:21,30,73584535,57,MBTA
y3283,42.35051727294922,-71.10911560058594,0,2026-03-31 15:17:18,6,73584213,57,MBTA
y3256,42.34891,-71.15984,0,2026-03-31 15:17:12,19,73584603,57,MBTA
y3253,42.35223,-71.1261,1,2026-03-31 15:17:16,27,73584546,57,MBTA
y3223,42.363967,-71.185142,1,2026-03-31 15:17:17,1,73584548,57,MBTA
y3222,42.349015,-71.096358,0,2026-03-31 15:17:23,1,73584605,57,MBTA
y3218,42.3526,-71.140074,0,2026-03-31 15:17:20,13,73584604,57,MBTA
y3203,42.348853,-71.160074,1,2026-03-31 15:17:22,15,73584547,57,MBTA
y3200,42.36389,-71.18508,1,2026-03-31 15:17:13,1,73584776,57,MBTA
y3285,42.33006,-71.086996,1,2026-03-31 15:17:24,35,73583995,66,MBTA
y3281,42.37257766723633,-71.12173461914062,1,2026-03-31 15:17:10,2,73583997,66,MBTA
y3278,42.3773,-71.12004,1,2026-03-31 15:17:13,1,73583996,66,MBTA
y3271,42.342736,-71.1222,1,2026-03-31 15:17:21,11,73583774,66,MBTA
y3270,42.329750061035156,-71.08639526367188,1,2026-03-31 15:17:17,27,73583776,66,MBTA
y3269,42.353123,-71.132731,0,2026-03-31 15:17:19,23,73583871,66,MBTA
y3264,42.35060501098633,-71.13114166259766,1,2026-03-31 15:17:18,15,73583988,66,MBTA
y3258,42.331645,-71.09549,0,2026-03-31 15:17:25,6,73583875,66,MBTA
y3257,42.329429626464844,-71.08386993408203,0,2026-03-31 15:17:13,1,73583877,66,MBTA
y3252,42.37759,-71.121644,1,2026-03-31 15:17:24,1,73584001,66,MBTA
y3251,42.36329,-71.129718,1,2026-03-31 15:17:19,6,73583990,66,MBTA
y3243,42.33207321166992,-71.11820220947266,1,2026-03-31 15:17:18,24,73583998,66,MBTA
y3232,42.3545,-71.13537,0,2026-03-31 15:17:13,23,73583873,66,MBTA
y3219,42.3378,-71.12149,0,2026-03-31 15:17:21,16,73583874,66,MBTA
y3217,42.333903,-71.103727,1,2026-03-31 15:17:18,28,73583992,66,MBTA
y3205,42.347598,-71.128919,1,2026-03-31 15:17:19,9,73584738,66,MBTA
y1924,42.32966,-71.08628,1,2026-03-31 15:17:15,27,73603240,66,MBTA
y3152,42.371284,-71.062788,1,2026-03-31 15:17:22,22,73901930,111,MBTA
y3148,42.397805,-71.031041,1,2026-03-31 15:17:24,16,73901853,111,MBTA
y3130,42.363113,-71.057925,1,2026-03-31 15:17:09,23,73901735,111,MBTA
y3128,42.415289,-71.032348,0,2026-03-31 15:17:07,24,73901712,111,MBTA
y2089,42.38762,-71.073227,0,2026-03-31 15:17:22,1,73901933,111,MBTA
y2082,42.389188,-71.042307,0,2026-03-31 15:17:22,3,73901754,111,MBTA
y2074,42.397981,-71.030932,0,2026-03-31 15:17:19,11,73901804,111,MBTA
y2061,42.404609,-71.035683,1,2026-03-31 15:17:20,10,73901969,111,MBTA
y2058,42.406406,-71.029386,0,2026-03-31 15:17:20,19,73901816,111,MBTA
y2032,42.36257,-71.05731,0,2026-03-31 15:17:18,1,73901737,111,MBTA
y2028,42.396834,-71.031676,0,2026-03-31 15:17:26,10,73901740,111,MBTA
y2016,42.36621,-71.05844,0,2026-03-31 15:17:13,3,73901736,111,MBTA
y2014,42.403255,-71.036211,0,2026-03-31 15:17:22,15,73901892,111,MBTA
y2012,42.36181,-71.05777,0,2026-03-31 15:17:14,1,73901842,111,MBTA
y1998,42.411013,-71.031254,1,2026-03-31 15:17:24,4,73901777,111,MBTA
y1977,42.38779,-71.07345,0,2026-03-31 15:17:13,1,73901857,111,MBTA
y1927,42.384343,-71.074887,0,2026-03-31 15:17:17,1,73901751,111,MBTA
y2053,42.353708,-71.137986,0,2026-03-31 15:17:21,18,73870779,64,MBTA
y1993,42.356401,-71.14945,1,2026-03-31 15:17:24,7,73870780,64,MBTA
y1979,42.36262,-71.08551,0,2026-03-31 15:17:19,1,73870811,64,MBTA
y0783,42.299109,-71.063668,0,2026-03-31 15:17:22,2,74122219,201,MBTA
y1707,42.266599,-71.129893,0,2026-03-31 15:17:22,21,74213561,50,MBTA
y1690,42.297954,-71.11607,1,2026-03-31 15:17:25,28,74213400,50,MBTA
y1687,42.328877,-71.084025,0,2026-03-31 15:17:25,1,74213193,42,MBTA
y1683,42.32867,-71.08369,1,2026-03-31 15:17:13,20,74213300,42,MBTA
y1668,42.309787,-71.104259,1,2026-03-31 15:17:21,6,74213200,42,MBTA
y3149,42.372461,-71.078071,1,2026-03-31 15:17:24,35,73870323,87,MBTA
y3145,42.381556,-71.100459,0,2026-03-31 15:16:59,7,73870262,87,MBTA
y3139,42.397964,-71.123743,0,2026-03-31 15:17:20,20,73870239,87,MBTA
y3131,42.396677,-71.122727,1,2026-03-31 15:17:22,16,73870200,87,MBTA
y2043,42.372385,-71.094772,0,2026-03-31 15:17:25,5,73869043,85,MBTA
y3147,42.365041,-71.104498,0,2026-03-31 15:17:28,3,73869709,70,MBTA
y3142,42.362733,-71.157586,1,2026-03-31 15:17:28,34,73869596,70,MBTA
y2097,42.36144,-71.1001,0,2026-03-31 15:17:13,1,73869686,70,MBTA
y2095,42.375912,-71.234906,1,2026-03-31 15:17:26,12,73869547,70,MBTA
y2063,42.365458,-71.104199,1,2026-03-31 15:17:25,37,73869573,70,MBTA
y2029,42.376267,-71.234845,0,2026-03-31 15:17:21,40,73869542,70,MBTA
y2003,42.364568,-71.174441,0,2026-03-31 15:17:24,21,73869543,70,MBTA
y1965,42.38142,-71.26204,1,2026-03-31 15:17:13,1,73869540,70,MBTA
y1951,42.363141,-71.135885,0,2026-03-31 15:17:25,12,73869654,70,MBTA
y1928,42.375821,-71.237021,0,2026-03-31 15:17:25,40,73869558,70,MBTA
y1875,42.33618,-71.07651,0,2026-03-31 15:18:18,8,73601858,1,MBTA
y1864,42.34963,-71.0889,1,2026-03-31 15:18:22,11,73602176,1,MBTA
y1813,42.28485,-71.06425,0,2026-03-31 15:18:23,1,73604029,1,MBTA
y1811,42.333165,-71.073913,1,2026-03-31 15:18:18,20,73604084,1,MBTA
y1807,42.32988,-71.08372,0,2026-03-31 15:17:43,1,73604022,1,MBTA
y1796,42.366108,-71.10475,1,2026-03-31 15:18:26,1,73604081,1,MBTA
y1777,42.370036,-71.112708,0,2026-03-31 15:18:26,22,73604109,1,MBTA
y1770,42.359516,-71.093787,0,2026-03-31 15:18:27,15,73601860,1,MBTA
y1760,42.346469,-71.087339,1,2026-03-31 15:18:31,13,73602172,1,MBTA
y1748,42.33567,-71.057092,0,2026-03-31 15:18:30,1,73604039,1,MBTA
y1747,42.37311,-71.1177,1,2026-03-31 15:17:36,1,73602177,1,MBTA
y1743,42.347838,-71.088196,0,2026-03-31 15:18:27,13,73601849,1,MBTA
y1730,42.332124,-71.081558,0,2026-03-31 15:18:20,3,73601862,1,MBTA
y1914,42.284,-71.06375,1,2026-03-31 15:18:18,1,73601387,23,MBTA
y1902,42.326905,-71.083077,1,2026-03-31 15:18:28,24,73601380,23,MBTA
y1893,42.329321,-71.085852,0,2026-03-31 15:18:24,5,73604288,23,MBTA
y1891,42.304656,-71.079616,0,2026-03-31 15:18:25,19,73602597,23,MBTA
y1843,42.329681,-71.084278,0,2026-03-31 15:18:23,6,73604238,23,MBTA
y1838,42.28363,-71.064,1,2026-03-31 15:18:15,1,73601391,23,MBTA
y1833,42.335785,-71.07027,0,2026-03-31 15:18:25,1,73604250,23,MBTA
y1830,42.30525,-71.08025,1,2026-03-31 15:18:20,12,73601386,23,MBTA
y1825,42.33618,-71.08908,0,2026-03-31 15:18:25,1,73604229,23,MBTA
y1802,42.325921,-71.083388,1,2026-03-31 15:18:28,23,73601383,23,MBTA
y1794,42.333452,-71.091412,0,2026-03-31 15:18:24,2,73604237,23,MBTA
y1793,42.293435,-71.07191,0,2026-03-31 15:18:23,24,73602599,23,MBTA
y1786,42.285458,-71.06439,1,2026-03-31 15:18:27,2,73601385,23,MBTA
y1755,42.31035,-71.08322,0,2026-03-31 15:18:18,15,73602598,23,MBTA
y1746,42.29512,-71.07203,1,2026-03-31 15:18:24,7,73601382,23,MBTA
y1271,42.322779,-71.082507,0,2026-03-31 15:18:30,8,73766549,28,MBTA
y1269,42.335669,-71.09037,1,2026-03-31 15:18:30,37,73766546,28,MBTA
y1265,42.320031,-71.081451,1,2026-03-31 15:18:25,26,73766493,28,MBTA
y1263,42.303084,-71.085423,0,2026-03-31 15:18:27,23,73766456,28,MBTA
y1253,42.299845,-71.086429,1,2026-03-31 15:18:30,1,73766452,28,MBTA
y1251,42.267909,-71.093793,0,2026-03-31 15:18:23,34,73766455,28,MBTA
y1224,42.26712,-71.091642,1,2026-03-31 15:18:23,1,73766453,28,MBTA
y1217,42.279392,-71.092914,1,2026-03-31 15:18:29,7,73766457,28,MBTA
y1210,42.295386,-71.087629,1,2026-03-31 15:18:31,15,73766476,28,MBTA
y1209,42.267226,-71.091617,1,2026-03-31 15:16:00,1,73766450,28,MBTA
y1207,42.310256,-71.083135,0,2026-03-31 15:18:26,15,73766608,28,MBTA
y1201,42.329914,-71.086649,1,2026-03-31 15:18:28,32,73766533,28,MBTA
y1610,42.282649,-71.157447,0,2026-03-31 15:18:26,38,74213843_2,37,MBTA
y1262,42.332948,-71.110567,0,2026-03-31 15:18:31,12,73767315,39,MBTA
y1261,42.320714,-71.11189,0,2026-03-31 15:18:27,18,73767314,39,MBTA
y1260,42.339817,-71.090623,0,2026-03-31 15:18:27,7,73767318,39,MBTA
y1258,42.34761,-71.07445,0,2026-03-31 15:16:35,1,73767320,39,MBTA
y1257,42.344497,-71.083043,1,2026-03-31 15:18:31,22,73767399,39,MBTA
y1254,42.305755,-71.114813,1,2026-03-31 15:18:31,3,73767345,39,MBTA
y1252,42.319361,-71.111789,1,2026-03-31 15:18:32,8,73767359,39,MBTA
y1250,42.29952,-71.1145,1,2026-03-31 15:18:15,1,73767322,39,MBTA
y1219,42.34764,-71.0742,0,2026-03-31 15:17:13,1,73767317,39,MBTA
y1215,42.319811,-71.111669,0,2026-03-31 15:18:33,11,73767374,39,MBTA
y3292,42.352197,-71.123752,0,2026-03-31 15:18:27,8,73584601,57,MBTA
y3288,42.34906005859375,-71.09577941894531,0,2026-03-31 15:18:23,1,73584606,57,MBTA
y3284,42.350149,-71.108704,1,2026-03-31 15:18:25,30,73584535,57,MBTA
y3283,42.350945,-71.113138,0,2026-03-31 15:18:25,7,73584213,57,MBTA
y3256,42.34956,-71.16406,0,2026-03-31 15:18:15,21,73584603,57,MBTA
y3253,42.35215759277344,-71.125244140625,1,2026-03-31 15:18:22,28,73584546,57,MBTA
y3223,42.36407470703125,-71.18506622314453,1,2026-03-31 15:18:23,1,73584548,57,MBTA
y3222,42.349313,-71.099243,0,2026-03-31 15:18:28,2,73584605,57,MBTA
y3218,42.351643,-71.142567,0,2026-03-31 15:18:26,13,73584604,57,MBTA
y3203,42.349111,-71.158361,1,2026-03-31 15:18:27,16,73584547,57,MBTA
y3200,42.363367,-71.185771,1,2026-03-31 15:18:26,1,73584776,57,MBTA
y3285,42.329693,-71.086362,1,2026-03-31 15:18:29,35,73583995,66,MBTA
y3281,42.372313,-71.121835,1,2026-03-31 15:18:24,2,73583997,66,MBTA
y3278,42.3773,-71.12004,1,2026-03-31 15:18:15,1,73583996,66,MBTA
y3271,42.342395,-71.121574,1,2026-03-31 15:18:28,11,73583774,66,MBTA
y3270,42.329173,-71.085319,1,2026-03-31 15:18:29,28,73583776,66,MBTA
y3269,42.354003,-71.136504,0,2026-03-31 15:18:27,24,73583871,66,MBTA
y3264,42.350567,-71.131108,1,2026-03-31 15:18:27,15,73583988,66,MBTA
y3258,42.331823,-71.096669,0,2026-03-31 15:18:26,7,73583875,66,MBTA
y3257,42.32941,-71.08383,0,2026-03-31 15:18:25,1,73583877,66,MBTA
y3252,42.37755,-71.12022,1,2026-03-31 15:18:23,1,73584001,66,MBTA
y3251,42.361851,-71.130461,1,2026-03-31 15:18:25,6,73583990,66,MBTA
y3243,42.331741,-71.115426,1,2026-03-31 15:18:26,24,73583998,66,MBTA
y3232,42.35546,-71.13302,0,2026-03-31 15:18:15,25,73583873,66,MBTA
y3219,42.339143,-71.121167,0,2026-03-31 15:18:30,17,73583874,66,MBTA
y3217,42.33208,-71.09836,1,2026-03-31 15:18:27,30,73583992,66,MBTA
y3205,42.345292,-71.127105,1,2026-03-31 15:18:27,10,73584738,66,MBTA
y1924,42.329044,-71.085274,1,2026-03-31 15:18:28,28,73603240,66,MBTA
y3152,42.368882,-71.05984,1,2026-03-31 15:18:26,22,73901930,111,MBTA
y3148,42.396461,-71.032277,1,2026-03-31 15:18:30,16,73901853,111,MBTA
y3130,42.3627,-71.05741,1,2026-03-31 15:18:15,23,73901735,111,MBTA
y3128,42.415663,-71.032953,1,2026-03-31 15:18:00,1,73901738,111,MBTA
y2089,42.38535,-71.073384,0,2026-03-31 15:18:28,1,73901933,111,MBTA
y2082,42.38861,-71.04151,0,2026-03-31 15:18:25,4,73901754,111,MBTA
y2074,42.400557,-71.033442,0,2026-03-31 15:18:26,13,73901804,111,MBTA
y2061,42.404563,-71.035755,1,2026-03-31 15:18:16,11,73901969,111,MBTA
y2058,42.4096,-71.030038,0,2026-03-31 15:18:28,21,73901816,111,MBTA
y2032,42.36257,-71.05731,0,2026-03-31 15:18:18,1,73901737,111,MBTA
